,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
243,243,291,social.politicaconciencia.org,"Durante el proceso para dirimir una controversia, no se considerará como razón válida en su defensa el que un usuario alegue que desconoce los términos del servicio o el código de conducta para justificar la realización de acciones que vayan en su contra. Es deber de todos los usuarios conocerlos.",durante el proceso para dirimir una controversia no se considerará como razón válida en su defensa el que un usuario alegue que desconoce los términos del servicio o el código de conducta para justificar la realización de acciones que vayan en su contra es deber de todos los usuarios conocerlos,non-Englsih,"During the process to resolve a controversy, it will not be considered as valid reason in his defense that a user alleues that he does not know the terms of the service or the code of conduct to justify the realization of actions that go against him is the duty of all users to know them.",formal,0.9986250400543213,Legal,Legal
244,244,292,social.politicaconciencia.org,"Para la buena convivencia, los debates  deben favorecer la exposición de los argumentos y no centrarse en ataques contra el objeto o tema del que se hable, ni en contra de la persona que lo expone. Con ello se busca procurar conversaciones constructivas con contenido informativo enriquecedor.",para la buena convivencia los debates deben favorecer la exposición de los argumentos y no centrarse en ataques contra el objeto o tema del que se hable ni en contra de la persona que lo expone con ello se busca procurar conversaciones constructivas con contenido informativo enriquecedor,non-Englsih,"For good coexistence, debates must favor the exposure of the arguments and not focus on attacks against the object or theme that is talked about or against the person who exposes it with this, seeks to seek constructive conversations with enriching informative content",formal,0.9986587762832642,Legal,Legal
245,245,293,social.politicaconciencia.org,"Se prohíbe subir, compartir o divulgar material pornográfico de cualquier índole, incluida la pedofilia. Infringir este punto es causa de revocación inmediata de la cuenta de usuario.",se prohíbe subir compartir o divulgar material pornográfico de cualquier índole incluida la pedofilia infringir este punto es causa de revocación inmediata de la cuenta de usuario,non-Englsih,It is forbidden to raise sharing or disseminating pornographic material of any kind including pedophilia. Infringing this point is the cause of immediate revocation of the user account,formal,0.9986212253570557,Legal,Legal
246,246,294,social.politicaconciencia.org,"El material artístico con contenido sexual explícito está permitido; no obstante, debe ser marcado como material sensible (CW). De lo contrario, podría ser eliminado.",el material artístico con contenido sexual explícito está permitido no obstante debe ser marcado como material sensible cw de lo contrario podría ser eliminado,non-Englsih,"The artistic material with explicit sexual content is allowed, however, it must be marked as CW sensitive material, otherwise it could be eliminated",formal,0.998645007610321,Legal,Legal
247,247,295,social.politicaconciencia.org,"El material audiovisual (imágenes, audio, video, gifs, etc.,) cuyo contenido sea definible como violento, necesariamente debe ser marcado como material sensible (CW). De otra forma, podrá ser eliminado.",el material audiovisual imágenes audio video gifs etc cuyo contenido sea definible como violento necesariamente debe ser marcado como material sensible cw de otra forma podrá ser eliminado,non-Englsih,The audiovisual material Audio Video GIFS etc. whose content is definable as violent must necessarily be marked as sensitive CW material in another way can be eliminated,formal,0.9985048770904541,Information/Explanation,Information/Explanation
248,248,296,social.politicaconciencia.org,Esta instancia no puede ser usada para la realización de actividades consideradas como delictivas por la legislación vigente en México.,esta instancia no puede ser usada para la realización de actividades consideradas como delictivas por la legislación vigente en méxico,non-Englsih,This instance cannot be used for the realization of activities considered as criminal for current legislation in Mexico,formal,0.9986231327056885,Legal,Legal
249,249,297,social.politicaconciencia.org,Casos no previstos aquí serán resueltos por los administradores de la instancia social.politicaconciencia.org,casos no previstos aquí serán resueltos por los administradores de la instancia socialpoliticaconcienciaorg,non-Englsih,Cases not foreseen here will be resolved by the administrators of the Social Politic Cáciarg Instance,formal,0.9982732534408569,Legal,Legal
250,250,314,mastodontti.fi,Ei mainostamiseen tarkoitettuja tilejä.,ei mainostamiseen tarkoitettuja tilejä,non-Englsih,No accounts for advertising,formal,0.7828032970428467,News,News
251,251,315,mastodontti.fi,Ei botteja.,ei botteja,non-Englsih,no bots,informal,0.9922939538955688,News,News
252,252,316,mastodontti.fi,"Ei pornografista, seksuaalista tai ylettömän väkivaltaista sisältöä.
",ei pornografista seksuaalista tai ylettömän väkivaltaista sisältöä,non-Englsih,No pornographic sexual or unreasonably violent content,formal,0.9618328809738159,Other,Other
253,253,317,mastodontti.fi,"Palvelimella ei sallita rasismia, seksismiä, transfobiaa, tai muuta vähemmistöön kohdistuvaa syrjintää.",palvelimella ei sallita rasismia seksismiä transfobiaa tai muuta vähemmistöön kohdistuvaa syrjintää,non-Englsih,The server does not allow racism sexism transphobia or other minority discrimination,formal,0.9970706701278687,Legal,Legal
254,254,318,mastodontti.fi,"Palvelimella ei sallita Suomessa laittomia asioita.
",palvelimella ei sallita suomessa laittomia asioita,non-Englsih,The server does not allow illegal things in Finland,formal,0.9599276185035706,News,News
255,255,319,mastodontti.fi,"Ei häirintää, doksausta, valheellisen tiedon levittämistä tai muina esiintymistä.
",ei häirintää doksausta valheellisen tiedon levittämistä tai muina esiintymistä,non-Englsih,No harassment of doxinning to spread false information or other occurrence,formal,0.9825837016105652,Information/Explanation,Information/Explanation
256,256,320,mastodontti.fi,"Mastodontti.fi on tarkoitettu aikuisille ihmisille, ei organisaatioille tai yhteisöille.",mastodonttifi on tarkoitettu aikuisille ihmisille ei organisaatioille tai yhteisöille,non-Englsih,Mastodontifi is for adult people not for organizations or communities,formal,0.9751715660095215,Promotion,Promotion
